data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
2021-09-03,20856060.0,25565,582670,756,23425.785714285714,654.2142857142857,-0.22044429313133035,6.0
2021-09-04,20877864.0,21804,583362,692,22955.5,653.7857142857143,-0.20109976433621365,6.0
2021-09-05,20890779.0,12915,583628,266,22849.14285714286,650.0714285714286,-0.19998241912798875,6.0
2021-09-06,20899933.0,9154,583810,182,22567.071428571428,640.1428571428571,-0.20591883749778486,6.0
2021-09-07,20913578.0,13645,584171,361,21336.571428571428,602.0714285714286,-0.2315616738080044,6.0
2021-09-08,20928008.0,14430,584421,250,20176.5,555.4285714285714,-0.28640910342296044,6.0
2021-09-09,20958899.0,30891,585174,753,20167.0,543.5,-0.28681225981816477,6.0
2021-09-10,20974850.0,15951,585846,672,19353.14285714286,537.1428571428571,-0.2813455657492355,6.0
2021-09-11,20989164.0,14314,586558,712,18611.35714285714,539.1428571428571,-0.26159264331833304,6.0
2021-09-12,20999779.0,10615,586851,293,18426.0,538.7857142857143,-0.26409756097560966,6.0
2021-09-13,21006424.0,6645,587066,215,18153.071428571428,535.1428571428571,-0.2568934735171593,6.0
2021-09-14,21019830.0,13406,587797,731,17354.285714285714,527.4285714285714,-0.24768211920529798,6.0
2021-09-15,21034610.0,14780,588597,800,16456.785714285714,531.9285714285714,-0.21511382799325457,6.0
2021-09-16,21069017.0,34407,589240,643,17037.285714285714,523.2857142857143,-0.20996441281138786,6.0
2021-09-17,21080219.0,11202,589573,333,16011.357142857143,493.07142857142856,-0.24631509990173597,6.0
2021-09-18,21230325.0,150106,590508,935,25175.785714285714,510.42857142857144,-0.21927236971484762,6.0
2021-09-19,21239783.0,9458,590752,244,24928.85714285714,508.85714285714283,-0.21722887594769807,6.0
2021-09-20,21247667.0,7884,590955,203,24838.14285714286,510.35714285714283,-0.20274492300825708,6.0
2021-09-21,21247094.0,-573,591440,485,23822.571428571428,519.2142857142857,-0.13762012101079613,6.0
2021-09-22,21283567.0,36473,592316,876,25397.071428571428,563.9285714285714,0.015303497942386831,6.0
2021-09-23,21308178.0,24611,592964,648,24948.5,556.4285714285714,0.023787619923774508,6.0
2021-09-24,21327616.0,19438,593663,699,25197.571428571428,558.3571428571429,0.03949468085106395,6.0
2021-09-25,21343304.0,15688,594200,537,25295.714285714286,545.8571428571429,0.012453630100689046,6.0
2021-09-26,21351972.0,8668,594443,243,25156.64285714286,542.2857142857143,0.006496089089221794,6.0
2021-09-27,21366395.0,14423,594653,210,25712.214285714286,541.9285714285714,0.012680192205018778,6.0
2021-09-28,21381790.0,15395,595446,793,25854.285714285714,546.3571428571429,0.035888407367280634,6.0
2021-09-29,21399546.0,17756,596122,676,26066.85714285714,537.5,0.01047401638243585,6.0
2021-09-30,21427073.0,27527,596749,627,25575.428571428572,536.3571428571429,0.024979524979524947,6.0
2021-10-01,21445651.0,18578,597255,506,26102.285714285714,548.7142857142857,0.1128494857308416,6.0
2021-10-02,21459117.0,13466,597723,468,16342.285714285714,515.3571428571429,0.009655751469353517,6.0
2021-10-03,21468121.0,9004,597948,225,16309.857142857143,514.0,0.010106681639528403,6.0
2021-10-04,21478546.0,10425,598152,204,16491.35714285714,514.0714285714286,0.007277816655003515,6.0
2021-10-05,21499074.0,20528,598829,677,17998.571428571428,527.7857142857143,0.01650846058605054,6.0
2021-10-06,21516967.0,17893,599359,530,16671.428571428572,503.07142857142856,-0.10791640278657383,6.0
2021-10-07,21532558.0,15591,599810,451,16027.142857142857,489.0,-0.12118100128369708,6.0
2021-10-08,21550730.0,18172,600425,615,15936.714285714286,483.0,-0.1349622617372394,6.0
2021-10-09,21567181.0,16451,600829,404,15991.214285714286,473.5,-0.1325569222716567,6.0
2021-10-10,21575820.0,8639,601011,182,15989.142857142857,469.14285714285717,-0.1348788198103267,6.0
2021-10-11,21582738.0,6918,601213,202,15453.07142857143,468.57142857142856,-0.13536312112824575,6.0
2021-10-12,21590097.0,7359,601398,185,14879.07142857143,425.14285714285717,-0.22185906654464635,6.0
2021-10-13,21597949.0,7852,601574,176,14171.642857142857,389.42857142857144,-0.2754817275747508,6.0
2021-10-14,21612237.0,14288,602099,525,13226.0,382.14285714285717,-0.28752164069782926,6.0
2021-10-15,21627476.0,15239,602669,570,12987.5,386.7142857142857,-0.2952356157250715,6.0
2021-10-16,21638726.0,11250,603152,483,12829.214285714286,387.7857142857143,-0.2475398475398476,6.0
2021-10-17,21644464.0,5738,603282,130,12595.92857142857,381.0,-0.2587548638132296,6.0
2021-10-18,21651910.0,7446,603465,183,12383.142857142857,379.5,-0.2617757398916215,6.0
2021-10-19,21664879.0,12969,603855,390,11843.214285714286,359.0,-0.31979970226011645,6.0
2021-10-20,21680488.0,15609,604228,373,11680.07142857143,347.7857142857143,-0.3086752804202754,6.0
2021-10-21,21697341.0,16853,604679,451,11770.214285714286,347.7857142857143,-0.2887817703768624,6.0
2021-10-22,21711843.0,14502,605139,460,11508.07142857143,336.7142857142857,-0.30286897367642707,6.0
2021-10-23,21723559.0,11716,605457,318,11169.857142857143,330.57142857142856,-0.30185548348167146,6.0
2021-10-24,21729763.0,6204,605644,187,10995.92857142857,330.92857142857144,-0.29461023142509135,6.0
2021-10-25,21735560.0,5797,605804,160,10915.857142857143,327.92857142857144,-0.3001524390243902,6.0
2021-10-26,21748984.0,13424,606246,442,11349.07142857143,346.2857142857143,-0.185483870967742,6.0
2021-10-27,21766168.0,17184,606679,433,12015.642857142857,364.64285714285717,-0.06364636830520908,6.0
2021-10-28,21781436.0,15268,607068,389,12085.642857142857,354.92857142857144,-0.07121495327102806,6.0
2021-10-29,21793401.0,11965,607462,394,11851.785714285714,342.35714285714283,-0.11470262282970085,6.0
2021-10-30,21804094.0,10693,607694,232,11812.0,324.42857142857144,-0.16338183827592553,6.0
2021-10-31,21810855.0,6761,607824,130,11885.07142857143,324.42857142857144,-0.14848143982002246,6.0
2021-11-01,21814693.0,3838,607922,98,11627.357142857143,318.35714285714283,-0.16111424807076988,6.0
2021-11-02,21821124.0,6431,608071,149,11160.357142857143,301.14285714285717,-0.16116195781933937,6.0
2021-11-03,21835785.0,14661,608235,164,11092.642857142857,286.2142857142857,-0.1770384062435818,6.0
2021-11-04,21849137.0,13352,608671,436,10842.57142857143,285.14285714285717,-0.18011912096939814,6.0
2021-11-05,21862458.0,13321,609060,389,10758.214285714286,280.07142857142856,-0.1682223165040306,6.0
2021-11-06,21874324.0,11866,609388,328,10768.92857142857,280.7857142857143,-0.15060501296456352,6.0
2021-11-07,21880439.0,6115,609447,59,10762.57142857143,271.64285714285717,-0.1791495791064105,6.0
2021-11-08,21886077.0,5638,609573,126,10751.214285714286,269.2142857142857,-0.17904595948595078,6.0
2021-11-09,21897025.0,10948,609756,183,10574.357142857143,250.71428571428572,-0.27599009900990096,6.0
2021-11-10,21909298.0,12273,610036,280,10223.57142857143,239.78571428571428,-0.3424094025465231,6.0
2021-11-11,21924598.0,15300,610224,188,10225.857142857143,225.42857142857142,-0.3648621453008654,6.0
2021-11-12,21939196.0,14598,610491,267,10413.92857142857,216.35714285714286,-0.368036720216983,6.0
2021-11-13,21953838.0,14642,611222,731,10696.0,252.0,-0.22324966974900928,6.0
2021-11-14,21957967.0,4129,611283,61,10508.0,247.07142857142858,-0.23844121532364598,6.0
2021-11-15,21960766.0,2799,611346,63,10433.785714285714,244.57142857142858,-0.2317702490464437,6.0
2021-11-16,21965684.0,4918,611478,132,10325.714285714286,243.35714285714286,-0.19188804554079703,6.0
2021-11-17,21977661.0,11977,611851,373,10134.0,258.2857142857143,-0.09757923633641133,6.0
2021-11-18,21989962.0,12301,612144,293,10058.92857142857,248.07142857142858,-0.1300100200400802,6.0
2021-11-19,22003317.0,13355,612370,226,10061.357142857143,236.42857142857142,-0.1558275950012752,6.0
2021-11-20,22012150.0,8833,612587,217,9844.714285714286,228.5,-0.1862121597557873,6.0
2021-11-21,22017276.0,5126,612659,72,9774.07142857143,229.42857142857142,-0.15540362871417315,6.0
2021-11-22,22019870.0,2594,612782,123,9556.642857142857,229.21428571428572,-0.148580525338286,6.0
2021-11-23,22030182.0,10312,613066,284,9511.214285714286,236.42857142857142,-0.05698005698005706,6.0
2021-11-24,22043112.0,12930,613339,273,9558.142857142857,235.92857142857142,-0.016085790884718516,6.0
2021-11-25,22055238.0,12126,613642,303,9331.42857142857,244.14285714285714,0.08301647655259826,6.0
2021-11-26,22067630.0,12392,613957,315,9173.857142857143,247.57142857142858,0.14427203697589966,6.0
2021-11-27,22076863.0,9233,614186,229,8787.5,211.71428571428572,-0.15986394557823125,6.0
2021-11-28,22080906.0,4043,614278,92,8781.357142857143,213.92857142857142,-0.13414281584272922,6.0
2021-11-29,22084749.0,3843,614376,98,8855.92857142857,216.42857142857142,-0.11507009345794401,6.0
2021-11-30,22094459.0,9710,614681,305,9198.214285714286,228.78571428571428,-0.05987672439095984,6.0
2021-12-01,22105872.0,11413,614964,283,9157.92857142857,222.35714285714286,-0.13910398230088492,6.0
2021-12-02,22118782.0,12910,615179,215,9201.42857142857,216.78571428571428,-0.12611575007198395,6.0
2021-12-03,22129409.0,10627,615400,221,9006.57142857143,216.42857142857142,-0.08459214501510574,6.0
2021-12-04,22138247.0,8838,615570,170,9006.92857142857,213.07142857142858,-0.0675211003438574,6.0
2021-12-05,22143091.0,4844,615636,66,8986.785714285714,212.64285714285714,-0.07316313823163136,6.0
2021-12-06,22147476.0,4385,615744,108,9114.714285714286,211.57142857142858,-0.07697101900903706,6.0
2021-12-07,22157726.0,10250,616018,274,9110.285714285714,210.85714285714286,-0.10815709969788513,6.0
2021-12-08,22167781.0,10055,616251,233,8904.92857142857,208.0,-0.11837723281864966,6.0
2021-12-09,22177059.0,9278,616457,206,8701.5,201.07142857142858,-0.17641895845523692,6.0
2021-12-10,22184824.0,7765,616691,234,8371.0,195.28571428571428,-0.21119446047316798,6.0
2021-12-11,22188179.0,3355,616744,53,7951.142857142857,182.71428571428572,-0.1369770580296896,6.0
2021-12-12,22189867.0,1688,616830,86,7782.928571428572,182.28571428571428,-0.14791318864774625,6.0
2021-12-13,22191949.0,2082,616878,48,7657.142857142857,178.71428571428572,-0.17425742574257416,6.0
2021-12-14,22195775.0,3826,616970,92,7236.857142857143,163.5,-0.2853574773649703,6.0
2021-12-15,22201221.0,5446,617271,301,6810.642857142857,164.78571428571428,-0.2589142306456795,6.0
2021-12-16,22204941.0,3720,617395,124,6154.214285714285,158.28571428571428,-0.2698517298187809,6.0
2021-12-17,22209020.0,4079,617601,206,5686.5,157.21428571428572,-0.27359735973597354,6.0
2021-12-18,22212343.0,3323,617754,153,5292.571428571428,156.0,-0.2678511565538049,6.0
2021-12-19,22213762.0,1419,617803,49,5047.928571428572,154.78571428571428,-0.2720859926100101,6.0
2021-12-20,22215856.0,2094,617873,70,4884.285714285715,152.07142857142858,-0.2812288993923025,6.0
2021-12-21,22219477.0,3621,617948,75,4410.785714285715,137.85714285714286,-0.34620596205962056,6.0
2021-12-22,22222928.0,3451,618091,143,3939.0714285714284,131.42857142857142,-0.3681318681318682,6.0
2021-12-23,22226573.0,3645,618228,137,3536.714285714286,126.5,-0.3708703374777976,6.0
2021-12-24,22230737.0,4164,618392,164,3279.5,121.5,-0.37783467446964153,6.0
2021-12-25,22234626.0,3889,618424,32,3317.6428571428573,120.0,-0.3432369038311181,6.0
2021-12-26,22239436.0,4810,618448,24,3540.6428571428573,115.57142857142857,-0.365987460815047,6.0
2021-12-27,22246276.0,6840,618534,86,3880.5,118.28571428571429,-0.3381294964028777,6.0
2021-12-28,22254706.0,8430,618705,171,4209.357142857143,123.92857142857143,-0.2420270860637833,6.0
2021-12-29,22263834.0,9128,618817,112,4472.357142857143,110.42857142857143,-0.329865626354573,6.0
2021-12-30,22277239.0,13405,618984,167,5164.142857142857,113.5,-0.282942238267148,6.0
2021-12-31,22287521.0,10282,619056,72,5607.214285714285,103.92857142857143,-0.3389368468877783,6.0
2022-01-01,22291507.0,3986,619105,49,5654.571428571428,96.5,-0.3814102564102564,6.0
2022-01-02,22293228.0,1721,619133,28,5676.142857142857,95.0,-0.3862482694970004,6.0
2022-01-03,22305078.0,11850,619209,76,6373.0,95.42857142857143,-0.3724753405354627,6.0
2022-01-04,22323837.0,18759,619384,175,7454.285714285715,102.57142857142857,-0.255958549222798,6.0
2022-01-05,22351104.0,27267,619513,129,9155.42857142857,101.57142857142857,-0.2271739130434782,6.0
2022-01-06,22386930.0,35826,619641,128,11454.07142857143,100.92857142857143,-0.20214568040654995,6.0
2022-01-07,22450222.0,63292,619822,181,15677.5,102.14285714285714,-0.15931804820693712,6.0
2022-01-08,22499525.0,49303,619937,115,18921.35714285714,108.07142857142857,-0.09940476190476193,6.0
2022-01-09,22523907.0,24382,619981,44,20319.35714285714,109.5,-0.05253399258343632,6.0
2022-01-10,22558695.0,34788,620091,110,22315.64285714286,111.21428571428571,-0.05978260869565227,6.0
2022-01-11,22629460.0,70765,620238,147,26768.14285714286,109.5,-0.11642651296829973,6.0
2022-01-12,22716931.0,87471,620371,133,32364.071428571428,111.0,0.005174644243208261,6.0
2022-01-13,22814917.0,97986,620545,174,38405.57142857143,111.5,-0.01762114537444934,6.0
2022-01-14,22927203.0,112286,620796,251,45691.57142857143,124.28571428571429,0.19587628865979384,6.0
2022-01-15,22975723.0,48520,620971,175,48872.57142857143,133.28571428571428,0.38119911176905985,6.0
2022-01-16,23000657.0,24934,621045,74,50530.642857142855,136.57142857142858,0.43759398496240615,6.0
2022-01-17,23074791.0,74134,621166,121,54979.5,139.78571428571428,0.464820359281437,6.0
2022-01-18,23211894.0,137103,621517,351,63432.642857142855,152.35714285714286,0.4853760445682452,6.0
2022-01-19,23416748.0,204854,621855,338,76117.42857142857,167.28571428571428,0.6469760900140646,6.0
2022-01-20,23585243.0,168495,622205,350,85593.78571428571,183.14285714285714,0.8145789101203114,6.0
2022-01-21,23751782.0,166539,622563,358,92968.57142857143,195.78571428571428,0.9167832167832167,6.0
2022-01-22,23909175.0,157393,622801,238,100689.28571428571,204.57142857142858,0.892927957699934,6.0
2022-01-23,24044255.0,135080,623097,296,108596.28571428571,222.57142857142858,1.0326157860404437,6.0
2022-01-24,24127595.0,83340,623356,259,112064.28571428571,233.21428571428572,1.0969813744380221,6.0
2022-01-25,24311317.0,183722,623843,487,120132.64285714286,257.5,1.3515981735159817,6.0
2022-01-26,24535884.0,224567,624413,570,129925.21428571429,288.7142857142857,1.601029601029601,6.0
2022-01-27,24764838.0,228954,625085,672,139280.07142857142,324.2857142857143,1.908392056374119,6.0
2022-01-28,25034806.0,269968,625884,799,150543.07142857142,363.42857142857144,1.9241379310344828,6.0
2022-01-29,25214622.0,179816,626524,640,159921.35714285713,396.64285714285717,1.9758842443729907,6.0
2022-01-30,25348797.0,134175,626854,330,167724.2857142857,414.92857142857144,2.0381799163179917,6.0
2022-01-31,25426744.0,77947,627138,284,167996.64285714287,426.57142857142856,2.0516096065406235,6.0
2022-02-01,25620209.0,193465,628067,929,172022.5,467.85714285714283,2.07079231129864,6.0
2022-02-02,25793112.0,172903,628960,893,169740.2857142857,507.5,2.0337318531169943,6.0
2022-02-03,26091520.0,298408,630001,1041,179019.7857142857,556.8571428571429,2.040561622464899,6.0
2022-02-04,26275831.0,184311,630494,493,180289.2142857143,566.5,1.8934695366654506,6.0
2022-02-05,26473273.0,197442,631802,1308,183149.85714285713,642.9285714285714,2.1428072625698324,6.0
2022-02-06,26533010.0,59737,632193,391,177768.2142857143,649.7142857142857,1.9191270860077019,6.0
2022-02-07,26599593.0,66583,632621,428,176571.2857142857,661.7857142857143,1.8376722817764166,6.0
2022-02-08,26776620.0,177027,633810,1189,176093.07142857142,711.9285714285714,1.7647711511789181,6.0
2022-02-09,26955434.0,178814,635074,1264,172825.0,761.5,1.6375556655121226,6.0
2022-02-10,27119500.0,164066,636017,943,168190.14285714287,780.8571428571429,1.4079295154185023,6.0
2022-02-11,27285509.0,166009,637152,1135,160764.5,804.8571428571429,1.2146226415094339,6.0
2022-02-12,27425743.0,140234,638048,896,157937.2142857143,823.1428571428571,1.0752746263281108,6.0
2022-02-13,27479963.0,54220,638362,314,152226.14285714287,822.0,0.9810638664141849,6.0
2022-02-14,27538503.0,58540,638835,473,150839.92857142858,835.5,0.958640321500335,6.0
2022-02-15,27659052.0,120549,639689,854,145631.64285714287,830.1428571428571,0.7743511450381679,6.0
2022-02-16,27806786.0,147734,640774,1085,143833.85714285713,843.8571428571429,0.6627726952850106,6.0
2022-02-17,27937835.0,131049,641902,1128,131879.64285714287,850.0714285714286,0.5265520779887121,6.0
2022-02-18,28058862.0,121027,643029,1127,127359.35714285714,895.3571428571429,0.5805068717690077,6.0
2022-02-19,28167587.0,108725,643880,851,121022.42857142857,862.7142857142857,0.34185090545494934,6.0
2022-02-20,28208212.0,40625,644286,406,119657.28571428571,863.7857142857143,0.32948548812664924,6.0
2022-02-21,28245551.0,37339,644604,318,117568.42857142857,855.9285714285714,0.29336211548839713,6.0
2022-02-22,28351327.0,0,645420,0,104923.64285714286,771.0,0.08297381358482991,6.0
2022-02-22,28351327.0,105776,645420,816,99706.64285714286,739.0,-0.02954694681549573,6.0
2022-02-23,28484890.0,0,646419,0,87987.64285714286,671.6428571428571,-0.13986461763629718,6.0
2022-02-23,28484890.0,133563,646419,999,85670.07142857143,661.9285714285714,-0.17758253461128862,6.0
2022-02-24,28578647.0,93757,647390,971,82350.28571428571,667.2857142857143,-0.18934397778549106,6.0
2022-02-25,28670242.0,91595,648160,770,85019.92857142857,699.8571428571429,-0.14859228362877994,6.0
2022-02-26,28744050.0,73808,648913,753,86110.5,719.8571428571429,-0.13841155851927842,6.0
2022-02-27,28768104.0,24054,649134,221,79218.0,674.6428571428571,-0.18731715711581484,6.0
2022-02-28,28787620.0,19516,649333,199,70059.57142857143,611.3571428571429,-0.2755205688166582,6.0
2022-03-01,28811165.0,23545,649630,297,62380.71428571428,552.0,-0.3506428031257877,6.0
2022-03-02,28842160.0,30995,650000,370,55949.857142857145,497.92857142857144,-0.44387714399680894,6.0
2022-03-03,28904030.0,61870,650578,578,52603.07142857143,478.42857142857144,-0.44543798642159294,6.0
2022-03-04,28973799.0,69769,651255,677,54684.78571428572,497.7857142857143,-0.4237161994542298,6.0
2022-03-05,29033052.0,59253,651927,672,56250.07142857143,523.0714285714286,-0.3888842526913127,6.0
2022-03-06,29049013.0,15961,652143,216,57390.142857142855,538.5,-0.301556420233463,6.0
2022-03-07,29069469.0,20456,652341,198,51295.857142857145,494.35714285714283,-0.33104581480765516,6.0
2022-03-08,29138362.0,68893,652829,488,56216.78571428572,529.2142857142857,-0.21205998085717329,6.0
2022-03-09,29193268.0,54906,653498,669,50598.42857142857,505.64285714285717,-0.2361066148699687,6.0
2022-03-10,29249903.0,56635,654086,588,47946.857142857145,478.2857142857143,-0.28323699421965326,6.0
2022-03-11,29305114.0,55211,654556,470,45348.0,456.85714285714283,-0.3472137170851195,6.0
2022-03-12,29350134.0,45020,654945,389,43291.71428571428,430.85714285714283,-0.40146854534629894,6.0
2022-03-13,29368776.0,18642,655078,133,42905.142857142855,424.57142857142856,-0.3706723133933298,6.0
2022-03-14,29380063.0,11287,655249,171,42317.357142857145,422.57142857142856,-0.3087977567472836,6.0
2022-03-15,29432157.0,52094,655585,336,44356.57142857143,425.35714285714283,-0.22942546583850937,6.0
2022-03-16,29478039.0,45882,655940,355,45419.92857142857,424.2857142857143,-0.14789843637928565,6.0
2022-03-17,29527640.0,49601,656425,485,44543.57142857143,417.64285714285717,-0.12705285159749177,6.0
2022-03-18,29573112.0,45472,656798,373,42808.07142857143,395.92857142857144,-0.20462046204620457,6.0
2022-03-19,29617266.0,44154,657102,304,41729.57142857143,369.64285714285717,-0.29332240884883237,6.0
2022-03-20,29630484.0,13218,657205,103,41533.642857142855,361.57142857142856,-0.32855816421276035,6.0
2022-03-21,29641594.0,11110,657302,97,40866.07142857143,354.35714285714283,-0.28319606993209073,6.0
2022-03-22,29682615.0,41021,657696,394,38875.21428571428,347.64285714285717,-0.3430962343096233,6.0
2022-03-23,29729991.0,47376,657998,302,38337.357142857145,321.42857142857144,-0.3643169939256957,6.0
2022-03-24,29767681.0,37690,658310,312,36984.142857142855,301.7142857142857,-0.36917562724014336,6.0
2022-03-25,29802257.0,34576,658566,256,35510.21428571428,286.42857142857144,-0.37304565353345837,6.0
2022-03-26,29832179.0,29922,658762,196,34431.78571428572,272.64285714285717,-0.367208222811671,6.0
2022-03-27,29842418.0,10239,658879,117,33831.57142857143,271.5,-0.3605316285329744,6.0
2022-03-28,29852341.0,9923,658956,77,33734.142857142855,264.7857142857143,-0.37339418526031104,6.0
2022-03-29,29882397.0,30056,659241,285,32160.0,261.14285714285717,-0.3860621326616288,6.0
2022-03-30,29916334.0,33937,659504,263,31306.785714285714,254.57142857142858,-0.39999999999999997,6.0
2022-03-31,29947895.0,31561,659757,253,30018.214285714286,238.0,-0.4301351120232598,6.0
2022-04-01,29975165.0,27270,660002,245,28718.071428571428,228.85714285714286,-0.42197366047266827,6.0
2022-04-02,29992227.0,17062,660108,106,26782.928571428572,214.71428571428572,-0.4191304347826087,6.0
2022-04-03,29999437.0,7210,660147,39,26353.785714285714,210.14285714285714,-0.41880679573291185,6.0
2022-04-04,30012798.0,13361,660312,165,26514.571428571428,215.0,-0.39326748639387216,6.0
2022-04-05,30040129.0,27331,660528,216,25536.714285714286,202.28571428571428,-0.41812204643517575,6.0
2022-04-06,30067249.0,27120,660723,195,24089.85714285714,194.64285714285714,-0.3944444444444445,6.0
2022-04-07,30093751.0,26502,660973,250,23290.714285714286,190.21428571428572,-0.36955492424242425,6.0
2022-04-08,30123963.0,30212,661122,149,22979.0,182.57142857142858,-0.36259351620947633,6.0
2022-04-09,30145192.0,21229,661220,98,22358.071428571428,175.57142857142858,-0.3560387739062091,6.0
2022-04-10,30152402.0,7210,661258,38,22141.714285714286,169.92857142857142,-0.37411207576953437,6.0
2022-04-11,30161205.0,8803,661327,69,22061.714285714286,169.35714285714286,-0.36039924467224166,6.0
2022-04-12,30183929.0,22724,661493,166,21538.0,160.85714285714286,-0.3840262582056893,6.0
2022-04-13,30210853.0,26924,661656,163,21037.071428571428,153.71428571428572,-0.3961840628507295,6.0
2022-04-14,30234024.0,23171,661796,140,20437.785714285714,145.64285714285714,-0.3880552220888355,6.0
2022-04-15,30247302.0,13278,661907,111,19438.35714285714,136.07142857142858,-0.4054307116104868,6.0
2022-04-16,30250077.0,2775,661938,31,18417.85714285714,130.71428571428572,-0.3912175648702595,6.0
2022-04-17,30252618.0,2541,661960,22,18084.35714285714,129.5,-0.38375254928619984,6.0
2022-04-18,30261088.0,8470,662026,66,17735.0,122.42857142857143,-0.4305647840531561,6.0
2022-04-19,30275219.0,14131,662151,125,16792.14285714286,115.92857142857143,-0.4269067796610169,6.0
2022-04-20,30311969.0,36750,662414,263,17480.0,120.78571428571429,-0.3794495412844036,6.0
2022-04-21,30330629.0,18660,662506,92,16919.85714285714,109.5,-0.424333458505445,6.0
2022-04-22,30338697.0,8068,662557,51,15338.142857142857,102.5,-0.43857589984350553,6.0
2022-04-23,30345654.0,6957,662610,53,14318.714285714286,99.28571428571429,-0.43449959316517495,6.0
2022-04-24,30349463.0,3809,662646,36,14075.785714285714,99.14285714285714,-0.4165615804960067,6.0
2022-04-25,30355919.0,6456,662722,76,13908.142857142857,99.64285714285714,-0.411640657950232,6.0
2022-04-26,30378061.0,22142,662866,144,13866.57142857143,98.07142857142857,-0.39031971580817054,6.0
2022-04-27,30399004.0,20943,663111,245,13439.357142857143,103.92857142857143,-0.3238847583643123,6.0
